日期,收盘点位,全收益收盘点位(元),市值(元),流通市值(元),自由流通市值(元),PB市值加权,PB 分位点,PB 80%分位点值,PB 50%分位点值,PB 20%分位点值
2022-03-16,4156.08,5511.51,45996509417801.64,35395398795341,17827846529490.965,1.4651,0.328,1.6961,1.5295,1.3888
2022-03-15,3983.81,5283.06,44332766614872.87,34074890642567,17078026126854.416,1.4121,0.2374,1.6962,1.5301,1.3888
2022-03-14,4174.76,5536.28,46404769887873.836,35706914400167,17898269078513.41,1.4778,0.3535,1.6963,1.5304,1.3888
2022-03-11,4306.52,5711.02,47719478850340.32,36744922238212,18462935221147.914,1.5196,0.4747,1.6964,1.5305,1.3888
2022-03-10,4292.84,5692.87,47547982530678.11,36622111697660,18404416621514.32,1.5143,0.4621,1.6964,1.5306,1.3888
2022-03-09,4226.35,5604.69,46970220144316.45,36133720267400,18118916567175.99,1.4963,0.4095,1.6965,1.5307,1.3888
2022-03-08,4265.39,5656.47,47433665228329.89,36491824221887,18289318307905.61,1.511,0.4514,1.6966,1.5308,1.3888
2022-03-07,4352.78,5772.36,48375340410017.32,37210079832140,18674652307985.44,1.541,0.5226,1.6968,1.5313,1.3888
2022-03-04,4496.43,5962.86,49748420907214.6,38302750700519,19283503909390.81,1.5848,0.5862,1.6977,1.5314,1.3888
2022-03-03,4551.63,6036.06,50278856067050.05,38734474935115,19520955019274.92,1.6017,0.6041,1.6977,1.5313,1.3888
2022-03-02,4578.6,6071.83,50420511891929.875,38902955601728,19627984600498.496,1.6064,0.6107,1.6979,1.5313,1.3888
2022-03-01,4619.69,6126.31,50752908327539.85,39176864500970,19802844538694.42,1.617,0.6255,1.698,1.5313,1.3888
2022-02-28,4581.65,6075.87,50345193922966.83,38849764717073,19642774716084.25,1.6041,0.6072,1.6982,1.5314,1.3888
2022-02-25,4573.42,6064.96,50213898245241.43,38755826678908,19605823794835.883,1.6006,0.6026,1.6983,1.5314,1.3888
2022-02-24,4529.32,6006.47,49895885235083.56,38479887102623,19418855009495.605,1.5904,0.5923,1.6984,1.5314,1.3888
2022-02-23,4623.05,6130.77,50827511212397.945,39191839350816,19813802438253.527,1.6203,0.631,1.6986,1.5314,1.3888
2022-02-22,4574.15,6065.93,50471668338187.28,38892046613499,19614273272158.25,1.609,0.6154,1.6993,1.5314,1.3888
2022-02-21,4634.31,6145.71,51044265515036.3,39345790051506,19865140984710.38,1.6272,0.6429,1.6994,1.5314,1.3888
2022-02-18,4651.24,6168.15,51205949220316.25,39456493014215,19937193609062.785,1.6324,0.652,1.6995,1.5314,1.3888
2022-02-17,4629.16,6138.88,50955236473074.98,39264088278743,19841737350229.227,1.6244,0.6376,1.6998,1.5314,1.3888
2022-02-16,4617.99,6124.06,50888764717164.29,39203867920323,19789954086936.31,1.6223,0.6339,1.7,1.5314,1.3888
2022-02-15,4600.1,6100.34,50675949370857.78,39058800895116,19709948783688.676,1.6155,0.6216,1.7002,1.5314,1.3888
2022-02-14,4551.69,6036.14,50324909252191.66,38684200252869,19512316565149.72,1.6043,0.6063,1.7003,1.5314,1.3888
2022-02-11,4601.4,6102.06,50904646662510.484,39086339705843,19735039793900.926,1.6228,0.6339,1.7005,1.5314,1.3888
2022-02-10,4639.86,6153.07,51121931348331.41,39222288508838,19890555698846.223,1.6299,0.6454,1.7013,1.5314,1.3888
2022-02-09,4652.06,6169.25,51120373279326.22,39244412015105,19942287412002.55,1.6298,0.645,1.7014,1.5314,1.3888
2022-02-08,4608.77,6111.84,50725959473178.82,38933315040269,19761782852753.01,1.6174,0.6228,1.7014,1.5314,1.3888
2022-02-07,4634.09,6145.41,50712463467545.02,39004263648017,19865059768606.4,1.617,0.6224,1.7015,1.5314,1.3888
2022-01-28,4563.77,6052.16,49789044642575.42,38345678292995,19551285760604.75,1.5876,0.5874,1.7026,1.5316,1.3891
2022-01-27,4619.88,6126.57,50422007274422.83,38812206578384,19796526566481.098,1.6077,0.6107,1.7026,1.5315,1.3891
2022-01-26,4712.31,6249.15,51297873894087.95,39505106140831,20170780137473.348,1.6375,0.6532,1.7026,1.5315,1.3891
2022-01-25,4678.45,6204.24,50929785062555.83,39233154610197,20033920717333.29,1.626,0.6354,1.7026,1.5315,1.3891
2022-01-24,4786.74,6347.85,52059104227407.87,40099147006023,20497856152882.56,1.6621,0.7031,1.7026,1.5314,1.3888
2022-01-21,4779.31,6338,51997621273150.805,40036085825441,20460194671616.46,1.6601,0.6997,1.7026,1.5314,1.3888
2022-01-20,4823.51,6396.61,52473283000283.53,40402140183245,20644219065720.547,1.6753,0.7359,1.703,1.5314,1.3888
2022-01-19,4780.38,6339.41,52037427768528.05,40046931541417,20453322968399.29,1.6614,0.7014,1.7031,1.5314,1.3888
2022-01-18,4813.35,6383.13,52337349423907.77,40256739989617,20591440678841.08,1.671,0.7232,1.7032,1.5314,1.3888
2022-01-17,4767.28,6322.04,51748722219066.086,39804283998339,20399690979556.12,1.6522,0.6845,1.7034,1.5314,1.3888
2022-01-14,4726.73,6268.27,51429923711322.55,39539442741369,20225038367640.516,1.642,0.6623,1.7036,1.5314,1.3888
2022-01-13,4765.92,6320.24,51976179736499.28,39935467815019,20393866136710.34,1.6596,0.6985,1.7041,1.5314,1.3888
2022-01-12,4845.58,6425.88,52641395547227.47,40499888948551,20731877618009.355,1.6809,0.7495,1.7043,1.5314,1.3888
2022-01-11,4797.77,6362.48,52201804876266.33,40123527964463,20528135771713.3,1.6668,0.7092,1.7045,1.5314,1.3888
2022-01-10,4844.05,6423.84,52654584393774.8,40476853727043,20717214415898.2,1.6813,0.7515,1.7047,1.5314,1.3888
2022-01-07,4822.37,6395.1,52454938104844.27,40318396437666,20625343778996.836,1.675,0.7326,1.7054,1.5314,1.3888
2022-01-06,4818.23,6389.61,52295871872502.336,40226715150551,20603453720841.44,1.6699,0.7182,1.7057,1.5314,1.3888
2022-01-05,4868.12,6455.77,52751565521387.55,40614430878026,20815672981971.09,1.6845,0.7581,1.7059,1.5314,1.3888
2022-01-04,4917.77,6521.61,53123097779059.9,40933055392849,21017509052246.086,1.6963,0.7816,1.706,1.5314,1.3888
2021-12-31,4940.37,6551.59,53254166555172.33,41063799310065,21122833606701.668,1.7005,0.7905,1.706,1.5313,1.3888
2021-12-30,4921.51,6526.57,53070909050897.27,40922002951472,21044601438415.68,1.6947,0.7761,1.706,1.5313,1.3888
2021-12-29,4883.48,6476.14,52766914594005.44,40652296342966,20874483342535.715,1.685,0.7601,1.706,1.5313,1.3888
2021-12-28,4955.96,6572.26,53457813338365.37,41236215119241,21188794821731.63,1.7071,0.8033,1.706,1.5313,1.3888
2021-12-27,4919.32,6523.67,53153333885489.22,40985771285353,21030166297284.41,1.6973,0.7835,1.706,1.5313,1.3888
2021-12-24,4921.34,6526.35,53181860768305.53,41007041714799,21037789297867.746,1.6983,0.786,1.706,1.5313,1.3888
2021-12-23,4948.74,6562.68,53441536155182.92,41195208506955,21153721334371.348,1.7066,0.8021,1.7061,1.5313,1.3888
2021-12-22,4914.45,6517.22,53062523070931.07,40871854000885,21011225468538.04,1.6945,0.7753,1.7061,1.5313,1.3888
2021-12-21,4913.49,6515.93,53090706539700.67,40860611200395,21008937685844.79,1.6954,0.7774,1.7063,1.5313,1.3888
2021-12-20,4880.42,6472.08,52709997093279.73,40585441320485,20863326581767.785,1.6832,0.7564,1.7063,1.5313,1.3888
2021-12-17,4954.76,6570.67,53377976412799.195,41101822931474,21181385043095.453,1.7045,0.7959,1.7065,1.5313,1.3888
2021-12-16,5034.73,6676.72,54121792517695.02,41715776373466,21518028752955.41,1.7285,0.8395,1.7066,1.5313,1.3888
2021-12-15,5005.9,6638.48,53791634445455.336,41457573553808,21392439625750.57,1.718,0.823,1.7066,1.5313,1.3888
2021-12-14,5049.7,6696.56,54165904300871.41,41759785331851,21580279373094.426,1.7299,0.8403,1.7066,1.5313,1.3888
2021-12-13,5083.8,6741.79,54574126282167.48,42035696115202,21729613280789.945,1.743,0.8543,1.7066,1.5313,1.3888
2021-12-10,5055.12,6703.75,49945760286024.164,39520964736913,20132285160746.492,1.6235,0.6342,1.7066,1.5313,1.3888
2021-12-09,5078.69,6735.01,50178166440321.09,39714665570751,20221540125029.38,1.6311,0.6444,1.707,1.5313,1.3888
2021-12-08,4995.93,6625.25,49416615714326.42,39110375910410,19898396522987.434,1.6071,0.6099,1.7072,1.5313,1.3888
2021-12-07,4922.1,6527.34,48808667187531.73,38393625396308,19607763242316.7,1.5874,0.5885,1.7073,1.5313,1.3888
2021-12-06,4892.62,6488.25,48536090923454.91,38168273587830,19494542204471.617,1.5785,0.5786,1.7074,1.5313,1.3888
2021-12-03,4901.02,6499.38,48605609642323.03,38221251278532,19531508947434.164,1.5808,0.5802,1.7077,1.5313,1.3888
2021-12-02,4856.16,6439.9,48180425903577.37,37850055473969,19354845036090.72,1.567,0.5663,1.7079,1.5313,1.3888
2021-12-01,4843.85,6423.57,48045436434951.3,37744110964000,19298657258458.785,1.5634,0.5597,1.7079,1.5313,1.3888
2021-11-30,4832.03,6407.89,47853906968120.98,37585702405636,19243835883372.04,1.5571,0.5506,1.7079,1.5313,1.3888
2021-11-29,4851.42,6433.61,47978995651690.52,37718115465145,19317900656717.78,1.5612,0.556,1.7081,1.5313,1.3888
2021-11-26,4860.13,6445.15,48100778404433.18,37826030814922,19348500004647.96,1.5652,0.5613,1.7083,1.5313,1.3888
2021-11-25,4896.44,6493.31,48479166995394.27,38112631827148,19491467289262.703,1.5775,0.5757,1.7089,1.5313,1.3888
2021-11-24,4916.66,6520.12,48682691212422.66,38273572562431,19569792570491.316,1.5841,0.5815,1.7089,1.5313,1.3888
2021-11-23,4913.35,6515.73,48622616165914.37,38208072083216,19560071483969.633,1.5822,0.579,1.709,1.5313,1.3888
2021-11-22,4912.4,6514.47,48607966789384.7,38188086563818,19549812808985.434,1.5817,0.5778,1.709,1.5313,1.3888
2021-11-19,4890.06,6484.85,48416170952643.85,38040820087439,19462098274049.26,1.5754,0.5737,1.7091,1.5313,1.3888
2021-11-18,4837.62,6415.21,47899869400339.62,37627006216447,19249040945961.12,1.5596,0.5535,1.7094,1.5313,1.3888
2021-11-17,4885.75,6478.98,48283709168209.98,37946244522959,19439778975056.402,1.5721,0.5683,1.7098,1.5313,1.3888
2021-11-16,4883.32,6475.45,48250429649409.72,37922426446410,19429061981132.11,1.5709,0.5675,1.7098,1.5313,1.3888
2021-11-15,4882.38,6474.2,48254482135995.53,37783829088843,19432663553817.21,1.5711,0.5675,1.7101,1.5313,1.3888
2021-11-12,4888.37,6482.15,48319249035609.055,37825678913183,19457027986429.21,1.5732,0.5691,1.7102,1.5313,1.3888
2021-11-11,4898.65,6495.78,48437076642308.86,37901096712179,19499540483370.242,1.577,0.5724,1.7102,1.5313,1.3888
2021-11-10,4821.19,6393.06,47747549868558.484,37358024013254,19185611967155.734,1.5546,0.5461,1.7103,1.5313,1.3888
2021-11-09,4846.74,6426.95,48030237418389.305,37574780086010,19285463104191.34,1.5639,0.5588,1.7104,1.5313,1.3888
2021-11-08,4848.18,6428.69,48053985843033.31,37611161124238,19287613367447.215,1.5652,0.5601,1.7106,1.5313,1.3888
2021-11-05,4842.35,6420.95,47972168187730.234,37569272624194,19263295567168.016,1.5625,0.5576,1.7108,1.5313,1.3888
2021-11-04,4868.74,6455.95,48266027471685.02,37789348703180,19374078378406.01,1.5726,0.5663,1.7108,1.5313,1.3888
2021-11-03,4821.11,6392.79,47876643753531.91,37468892590211,19195517532299.6,1.5603,0.5539,1.711,1.5313,1.3888
2021-11-02,4839.85,6417.63,48070638681107.22,37612923049372,19255320779922.996,1.5666,0.5609,1.711,1.5313,1.3888
2021-11-01,4890.69,6485.05,48576138204173.25,38012869658721,19454857635679.758,1.5831,0.5733,1.7111,1.5313,1.3888
2021-10-29,4908.77,6509.03,48739558339111,38194709732832,19492534730874.066,1.6256,0.6235,1.7112,1.5313,1.3888
2021-10-28,4864.14,6449.85,48426044339220.1,37929490190972,19436705329131.773,1.6379,0.642,1.7113,1.5313,1.3888
2021-10-27,4898.16,6494.97,48892692081768.38,38274106356750,19553065573173.977,1.6563,0.6811,1.7114,1.5313,1.3888
2021-10-26,4963.1,6581.07,49459661484387.56,38712218274521,19803843657263.598,1.6795,0.7309,1.712,1.5313,1.3888
2021-10-25,4979.52,6602.85,49650497607847.336,38838739283308,19830035355235.848,1.6883,0.7519,1.712,1.5313,1.3888
2021-10-22,4959.73,6573.54,49407594459878.98,38652495490525,19802698076101.074,1.6868,0.7494,1.7121,1.5313,1.3888
2021-10-21,4928.02,6530.53,49237958013519.62,38506374604432,19684124957889.312,1.6811,0.7362,1.7122,1.5313,1.3888
2021-10-20,4910.18,6506.78,49017567437814.94,38355819372838,19606490615189.05,1.6743,0.7165,1.7123,1.5313,1.3888
2021-10-19,4922.72,6523.4,49176208122890.16,38470781207428,19660656209055.824,1.6799,0.7325,1.7123,1.5313,1.3888
2021-10-18,4874.78,6459.86,48765376779298.01,38139491328717,19464682269840.3,1.6662,0.6951,1.7131,1.5313,1.3888
2021-10-15,4932.11,6535.84,49193108164764.08,38532312757691,19702253730377.215,1.6817,0.7362,1.7134,1.5313,1.3888
2021-10-14,4913.61,6510.34,48996338181620.23,38363457672942,19615990460117.48,1.6745,0.7165,1.7134,1.5313,1.3888
2021-10-13,4940.11,6545.44,49204154644182.67,38552624912258,19720274729037.203,1.6816,0.7354,1.7135,1.5313,1.3888
2021-10-12,4883.84,6470.88,48861959886936.76,38242307078021,19502624343321.05,1.6699,0.7041,1.7143,1.5313,1.3888
2021-10-11,4936.19,6540.25,49352179694887.83,38601615172131,19709779866714.99,1.6868,0.7457,1.7145,1.5313,1.3888
2021-10-08,4929.94,6531.97,49234823790150.99,38527597984968,19685457520050.24,1.6828,0.7366,1.7146,1.5313,1.3888
2021-09-30,4866.38,6447.75,48594336464427.47,38029108814846,19432199698875.098,1.6609,0.6856,1.7146,1.5313,1.3888
2021-09-29,4833.93,6404.75,48353279509494.9,37808796849468,19314562654343.55,1.6527,0.6724,1.7163,1.5313,1.3888
2021-09-28,4883.83,6470.83,48900095338254.64,38253614893730,19510476050991.254,1.6717,0.7074,1.7166,1.5313,1.3888
2021-09-27,4877.37,6462.27,48707968814259.97,38141982206431,19473970026854.42,1.6651,0.6934,1.7166,1.5313,1.3888
2021-09-24,4849.43,6425.25,48507932682493.48,37862703482528,19371012390243.402,1.6581,0.6827,1.7169,1.5313,1.3888
2021-09-23,4853.2,6430.24,48647772048301.02,37927648025986,19385660498180.32,1.6629,0.6881,1.7171,1.5313,1.3888
2021-09-22,4821.77,6388.6,48385523089458.086,37735539549961,19262025176356.38,1.654,0.6741,1.7175,1.5313,1.3888
2021-09-17,4855.94,6433.84,48606726503874.97,37830452153030,19397423881548.285,1.6615,0.6846,1.7179,1.5314,1.3888
2021-09-16,4807.7,6368.82,48282181872554.88,37553308009241,19195122495336.992,1.648,0.66,1.7181,1.5314,1.3888
2021-09-15,4867.32,6447.8,48837948510905.82,37958865807970,19417614911283.844,1.667,0.6916,1.7183,1.5314,1.3888
2021-09-14,4917.16,6513.83,49248747138394.07,38287230608058,19609683528536.824,1.681,0.7286,1.7185,1.5314,1.3888
2021-09-13,4991.66,6612.52,49984108916900.52,38817608654991,19907938377315.316,1.7061,0.7743,1.7193,1.5314,1.3888
2021-09-10,5013.52,6641.48,49998010535479.16,38866204864147,19987975405885.863,1.7066,0.7758,1.7193,1.5314,1.3888
2021-09-09,4970.01,6583.84,49699952967186.234,38587370734237,19806809386500.984,1.6964,0.7565,1.7194,1.5314,1.3888
2021-09-08,4972.13,6586.65,49594285613899.82,38500762755782,19806906356522.28,1.6928,0.747,1.7195,1.5314,1.3888
2021-09-07,4992.83,6614.07,49695224707092.16,38617395138074,19887948559946.87,1.6962,0.7557,1.72,1.5314,1.3888
2021-09-06,4933.73,6535.77,49123837330709.11,38154863776197,19648356156994.77,1.6767,0.717,1.7201,1.5314,1.3888
2021-09-03,4843.06,6415.67,48338553529403.15,37537739098662,19288011438031.965,1.6499,0.6652,1.7202,1.5314,1.3888
2021-09-02,4869.41,6450.57,48508696639216.89,37677756788846,19386473399597.977,1.6557,0.6775,1.7222,1.5314,1.3888
2021-09-01,4869.46,6450.64,48461403844967.45,37608103720780,19391592373990.89,1.6541,0.673,1.7222,1.5314,1.3888
2021-08-31,4805.61,6366.06,47795817236438.51,37090404442920,19136029435347.63,1.6314,0.6327,1.7224,1.5314,1.3888
2021-08-30,4813.27,6376.2,47669808821596.22,37050073270753,19113832828725.76,1.6356,0.6384,1.7226,1.5314,1.3888
2021-08-27,4827.04,6394.45,47805260132162.78,37120315713001,19108628204626.676,1.6425,0.6491,1.7229,1.5314,1.3888
2021-08-26,4801.61,6360.39,47562781571250.91,36912553575693,18831536377314.887,1.64,0.6446,1.723,1.5314,1.3888
2021-08-25,4898.16,6488.28,48393613484608.484,37583313061677,19212103940844.004,1.6694,0.696,1.7231,1.5314,1.3888
2021-08-24,4888.39,6472.27,48268320650853.65,37434915124060,19178514581015.97,1.6648,0.6878,1.7233,1.5314,1.3888
2021-08-23,4835.88,6402.75,47812932985261,37038394132885,18955220965536.543,1.6502,0.6647,1.7236,1.5314,1.3888
2021-08-20,4769.27,6309.78,47245529079226.016,36590114725379,18684253411431.316,1.629,0.6294,1.7239,1.5314,1.3888
2021-08-19,4862.14,6430.05,47974061027957.12,37237390363444,19038285533987.52,1.6555,0.6742,1.7241,1.5314,1.3888
2021-08-18,4894.24,6472.36,48347084396331.97,37505993060024,19171508715293.168,1.6683,0.6911,1.7241,1.5314,1.3888
2021-08-17,4837.4,6396.86,47737926297860.42,37023199790733,18891347247009.81,1.6476,0.6573,1.7242,1.5314,1.3888
2021-08-16,4941.07,6533.72,48629300074954.14,37756173178720,19294137618363.367,1.679,0.7174,1.7244,1.5314,1.3888
2021-08-13,4945.98,6538.52,48622542099273.555,37749375192536,19307898501591.14,1.6788,0.717,1.7249,1.5314,1.3888
2021-08-12,4973.35,6573.99,48863380142208.26,37885376912559,19311084270118.15,1.6872,0.7339,1.7252,1.5314,1.3888
2021-08-11,5015.34,6629.44,49174214672010.22,38175305698019,19474697707212.285,1.698,0.7511,1.7252,1.5314,1.3888
2021-08-10,5043.15,6666.18,49287360912740.83,38328559049920,19573172937651.617,1.7018,0.7581,1.7261,1.5314,1.3888
2021-08-09,4985.56,6589.97,48758835633690.72,37860584708143,19343467661366.11,1.6835,0.7277,1.7263,1.5314,1.3888
2021-08-06,4921.56,6505.27,48165629031890.78,37368333748132,19088412935503.367,1.663,0.6824,1.7267,1.5314,1.3888
2021-08-05,4948.67,6539.88,48379593996367.3,37540634089756,19171723187659.074,1.67,0.694,1.7268,1.5314,1.3888
2021-08-04,4978.85,6579.57,48664593974146.69,37762713556584,19289860124499.242,1.6798,0.7186,1.7269,1.5314,1.3888
2021-08-03,4934.46,6520.57,48346707085574.62,37506270211784,19123528669950.1,1.6692,0.6919,1.7271,1.5314,1.3888
2021-08-02,4933.74,6519.61,48435176042973.234,37537966390715,19127541734747.95,1.6722,0.6977,1.7275,1.5314,1.3888
2021-07-30,4811.17,6357.65,47320053431652.61,36643845601479,18646510942694.81,1.6349,0.6368,1.7276,1.5314,1.3888
2021-07-29,4850.27,6407.1,47653993384180.56,36955752333798,18797195998781.07,1.6457,0.652,1.7278,1.5314,1.3888
2021-07-28,4760.48,6286.78,47008922324669.38,36440749139253,18453483746875.484,1.622,0.6191,1.728,1.5314,1.3888
2021-07-27,4751.31,6273.91,46973937066366.88,36391822469862,18417885747119.543,1.6204,0.6166,1.7281,1.5314,1.3888
2021-07-26,4925.3,6503.35,48447385173478.15,37568402375355,19086651455449.117,1.6709,0.694,1.7282,1.5314,1.3888
2021-07-23,5089.23,6719.81,49922314625900.56,38760305984748,19721521530493.734,1.7222,0.7882,1.7283,1.5314,1.3888
2021-07-22,5151.75,6801.89,50374706498916.1,39153778741614,19957121992324.973,1.7376,0.8091,1.7283,1.5314,1.3888
2021-07-21,5144.04,6790.98,50224206250632.27,39073558321643,19918739940112.523,1.7315,0.8026,1.7283,1.5314,1.3888
2021-07-20,5108.99,6741.74,49937758661199.69,38873778219412,19786802198628.8,1.7201,0.7873,1.7283,1.5314,1.3888
2021-07-19,5113.49,6747.16,50028189533991.16,38924215368361,19809127953903.56,1.723,0.7894,1.7287,1.5314,1.3888
2021-07-16,5094.77,6722.11,49924445861995.16,38803499048602,19742677092073.07,1.7194,0.7861,1.7299,1.5314,1.3888
2021-07-15,5151.46,6792.09,50393245367483.86,39193561875856,19960835800797.45,1.7338,0.8026,1.7301,1.5314,1.3888
2021-07-14,5083.08,6700.34,49905899097528.21,38728816267093,19688158084566.67,1.7108,0.7721,1.7301,1.5314,1.3888
2021-07-13,5142.1,6777.87,50513077992439.125,39159608425914,19923214122659.867,1.7315,0.8009,1.7314,1.5314,1.3888
2021-07-12,5132.71,6757.03,50409166965066.22,39059747658319,19890800452879.56,1.7244,0.7914,1.7314,1.5314,1.3888
2021-07-09,5069.44,6671.81,50017031328414.84,38721636202237,19646761441877.613,1.7089,0.7659,1.7315,1.5314,1.3888
2021-07-08,5088.26,6690.49,50217535138557.26,38881349978031,19719927951942.78,1.7134,0.7775,1.7317,1.5314,1.3888
2021-07-07,5140.49,6757.16,50767918248092.12,39295910776246,19930401058406.3,1.7314,0.7988,1.7328,1.5314,1.3888
2021-07-06,5083.1,6679.83,50387674817500.82,38975252424953,19712000448438.973,1.7178,0.7824,1.7344,1.5314,1.3888
2021-07-05,5085.79,6678.4,50399948296832.914,38992464411629,19715597155387.055,1.7121,0.775,1.7345,1.5314,1.3888
2021-07-02,5081.12,6672.11,50310212884234.97,38957950218929,19701334475268.54,1.709,0.7664,1.7348,1.5314,1.3888
2021-07-01,5229.66,6867,51581900783774.266,40010068601116,20279182028652.84,1.7522,0.8178,1.7349,1.5314,1.3888
2021-06-30,5224.04,6859.06,51530205475839.79,39913274180687,20250397477822.03,1.7502,0.8153,1.7349,1.5314,1.3888
2021-06-29,5190.54,6811.75,51229072147896.38,39690838171457,20112613200248.65,1.7391,0.8046,1.7349,1.5314,1.3888
2021-06-28,5251.76,6887.63,51814288426427.016,40132158195271,20351209357839.535,1.7568,0.8211,1.7349,1.5314,1.3888
2021-06-25,5239.97,6871.85,51802284123534.67,40080677332726,20319327623631.273,1.7563,0.8202,1.7349,1.5314,1.3888
2021-06-24,5155.97,6756.92,51030195664799.96,39488609042294,19993733124994.37,1.7283,0.796,1.7349,1.5314,1.3888
2021-06-23,5147.39,6743.92,50918570019466.46,39384421936906,19962276472860.965,1.7239,0.7877,1.735,1.5314,1.3888
2021-06-22,5122.16,6710.15,50760562301267.92,39271142743350,19862463168665.152,1.7183,0.7824,1.7352,1.5314,1.3888
2021-06-21,5090.39,6668.1,50432341116626.54,38986217210126,19736540868405.125,1.707,0.7618,1.7355,1.5314,1.3888
