日期,三月期收益率,六月期收益率,一年期收益率,二年期收益率,三年期收益率,五年期收益率,七年期收益率,十年期收益率,二十年期收益率,三十年期收益率
2021/1/28,0.026999,0.025543,0.026957,0.027859,0.028915,0.03033,0.032,0.031961,0.03696,0.037514
2021/1/29,0.025931,0.025256,0.026799,0.028206,0.028849,0.030006,0.0318,0.031786,0.036811,0.037391
2021/2/1,0.024501,0.024235,0.026043,0.027555,0.028464,0.029899,0.031725,0.031712,0.03675,0.037342
2021/2/2,0.024001,0.024001,0.026227,0.027405,0.028669,0.030102,0.031829,0.031862,0.036862,0.037415
2021/2/3,0.024151,0.0243,0.026938,0.028083,0.02907,0.030547,0.0321,0.032112,0.037074,0.037588
2021/2/4,0.024351,0.024772,0.027155,0.028333,0.029205,0.030851,0.032222,0.032347,0.037252,0.03771
2021/2/5,0.024551,0.0249,0.027021,0.028243,0.029136,0.030694,0.032046,0.032164,0.037163,0.037715
2021/2/7,0.024601,0.024807,0.026928,0.028196,0.029137,0.030775,0.031984,0.032168,0.037139,0.037664
2021/2/8,0.024701,0.024802,0.026968,0.028195,0.029072,0.030922,0.032143,0.03237,0.037302,0.037787
2021/2/9,0.022999,0.023663,0.026772,0.027992,0.028756,0.030731,0.031965,0.032303,0.037218,0.037686
2021/2/10,0.0221,0.023663,0.026559,0.028107,0.028764,0.030824,0.032157,0.032449,0.037328,0.03776
2021/2/18,0.021056,0.023802,0.026916,0.028416,0.029212,0.031158,0.032498,0.032831,0.03763,0.037982
2021/2/19,0.020274,0.023302,0.026511,0.027949,0.028922,0.03079,0.032269,0.032578,0.037417,0.037809
2021/2/20,0.020174,0.022902,0.026249,0.027774,0.02879,0.030783,0.032275,0.032605,0.037443,0.037834
2021/2/22,0.020488,0.022852,0.026225,0.027732,0.028935,0.030938,0.032361,0.032736,0.037584,0.037984
2021/2/23,0.020194,0.022813,0.02607,0.027675,0.028802,0.030846,0.032282,0.032635,0.037534,0.037987
2021/2/24,0.02,0.02245,0.025934,0.027536,0.028746,0.030738,0.032363,0.032627,0.037556,0.038038
2021/2/25,0.019703,0.022363,0.025981,0.02768,0.028822,0.030934,0.032543,0.032723,0.037628,0.038087
2021/2/26,0.019879,0.022508,0.026036,0.027863,0.029028,0.03105,0.032618,0.032798,0.037678,0.038111
2021/3/1,0.020012,0.022472,0.026096,0.027771,0.028984,0.030805,0.032294,0.032475,0.037341,0.037761
2021/3/2,0.020857,0.022907,0.026169,0.027839,0.028941,0.030867,0.032314,0.032474,0.037341,0.037761
2021/3/3,0.02077,0.023104,0.026202,0.028212,0.029173,0.030913,0.032332,0.032553,0.037392,0.037784
2021/3/4,0.020687,0.023104,0.026365,0.028484,0.029362,0.031078,0.032413,0.032655,0.037468,0.037833
2021/3/5,0.020591,0.021904,0.026389,0.028234,0.029194,0.030874,0.032194,0.032457,0.037269,0.037633
2021/3/8,0.020512,0.022908,0.02654,0.028193,0.029353,0.030898,0.032203,0.032404,0.03723,0.037609
2021/3/9,0.02074,0.023028,0.02634,0.028494,0.029552,0.031015,0.032298,0.032478,0.037279,0.037633
2021/3/10,0.020656,0.023222,0.026264,0.028706,0.029447,0.03086,0.032193,0.032353,0.037205,0.03761
2021/3/11,0.020467,0.023354,0.026288,0.028842,0.029616,0.030949,0.032286,0.032506,0.037268,0.037582
2021/3/12,0.020551,0.023698,0.026407,0.02886,0.029582,0.030999,0.032329,0.032612,0.037346,0.037631
2021/3/15,0.020476,0.0237,0.026749,0.028813,0.029706,0.030999,0.032438,0.03274,0.037447,0.037705
2021/3/16,0.020502,0.023728,0.026663,0.028692,0.029581,0.030699,0.032314,0.032614,0.037334,0.037605
2021/3/17,0.020629,0.023445,0.026429,0.028468,0.029405,0.030635,0.032265,0.032564,0.037259,0.037504
2021/3/18,0.020513,0.023456,0.026496,0.028528,0.02943,0.030687,0.032272,0.032591,0.037235,0.037428
2021/3/19,0.020398,0.023433,0.026395,0.028249,0.029205,0.03054,0.032085,0.032364,0.037059,0.037304
2021/3/22,0.020851,0.023663,0.02626,0.028263,0.029105,0.03042,0.032092,0.032309,0.037007,0.037255
2021/3/23,0.020744,0.023801,0.026209,0.028213,0.028916,0.030324,0.031984,0.032105,0.036869,0.037182
2021/3/24,0.02051,0.023565,0.026059,0.027913,0.02876,0.030101,0.031828,0.03193,0.036745,0.037109
2021/3/25,0.020316,0.023515,0.025904,0.027816,0.028735,0.030026,0.031742,0.031882,0.036709,0.037085
2021/3/26,0.020025,0.023224,0.026073,0.027975,0.02886,0.030102,0.031806,0.031985,0.036808,0.03718
2021/3/29,0.020097,0.023201,0.026075,0.027937,0.02881,0.030058,0.031764,0.031962,0.036813,0.037211
2021/3/30,0.02024,0.023011,0.02593,0.028012,0.02881,0.030162,0.031918,0.03206,0.036899,0.037285
2021/3/31,0.020245,0.02284,0.02577,0.027637,0.028635,0.029836,0.031708,0.031887,0.036712,0.037085
2021/4/1,0.019756,0.022641,0.025806,0.027778,0.028685,0.029939,0.031819,0.03196,0.036799,0.037186
2021/4/2,0.019707,0.021841,0.0258,0.027654,0.028685,0.029993,0.031852,0.032012,0.036824,0.037184
2021/4/6,0.019393,0.022108,0.025877,0.027826,0.028825,0.030156,0.031963,0.032087,0.036886,0.037234
2021/4/7,0.019154,0.022093,0.026105,0.028166,0.028741,0.030363,0.032036,0.032215,0.036974,0.037282
2021/4/8,0.019115,0.021898,0.026105,0.028148,0.028793,0.030389,0.032038,0.032221,0.036996,0.037321
2021/4/9,0.019615,0.022398,0.025915,0.028098,0.028695,0.030291,0.031885,0.032121,0.036902,0.037233
2021/4/12,0.020115,0.022248,0.025843,0.027923,0.028709,0.030116,0.031711,0.031948,0.036754,0.03711
2021/4/13,0.020416,0.021742,0.025642,0.027531,0.028263,0.029746,0.03137,0.031626,0.036501,0.036925
2021/4/14,0.020583,0.021842,0.025679,0.027681,0.028283,0.029774,0.031395,0.031651,0.036476,0.03685
2021/4/15,0.020886,0.021742,0.025379,0.027581,0.028313,0.029853,0.031454,0.031728,0.036479,0.03678
2021/4/16,0.020701,0.021631,0.025295,0.027481,0.028293,0.029777,0.031337,0.031631,0.036353,0.036625
2021/4/19,0.020643,0.021383,0.025195,0.027431,0.028119,0.029662,0.031248,0.031559,0.036267,0.036525
2021/4/20,0.020655,0.021358,0.024995,0.027231,0.027815,0.029574,0.031193,0.031554,0.036227,0.03645
2021/4/21,0.020481,0.02107,0.024595,0.026981,0.027487,0.029542,0.031205,0.03153,0.03614,0.0363
2021/4/22,0.020396,0.020975,0.024495,0.026981,0.027488,0.029597,0.031266,0.031614,0.036257,0.03645
2021/4/23,0.020276,0.020973,0.0239,0.027031,0.027433,0.029682,0.031349,0.031719,0.036409,0.03665
2021/4/25,0.020422,0.020935,0.023858,0.027081,0.027483,0.029839,0.031494,0.031841,0.036495,0.0367
2021/4/26,0.019997,0.020979,0.024313,0.027181,0.02793,0.030006,0.031635,0.032024,0.036686,0.0369
2021/4/27,0.019729,0.020907,0.024226,0.02714,0.027934,0.030062,0.031669,0.032078,0.036713,0.0369
2021/4/28,0.019284,0.020729,0.023964,0.02694,0.027844,0.029912,0.03157,0.031979,0.036676,0.036925
2021/4/29,0.019116,0.020452,0.023798,0.02674,0.027811,0.029814,0.031505,0.031872,0.036585,0.03685
2021/4/30,0.019251,0.020432,0.023591,0.026564,0.027666,0.029615,0.031331,0.03164,0.036394,0.0367
2021/5/6,0.019428,0.020461,0.023266,0.026439,0.027587,0.029451,0.031256,0.031507,0.036278,0.036601
2021/5/7,0.018533,0.020156,0.0232,0.026214,0.02734,0.029416,0.031256,0.031589,0.036294,0.036551
2021/5/8,0.018573,0.020196,0.023192,0.026206,0.027346,0.029369,0.031333,0.031582,0.036291,0.036551
2021/5/10,0.018361,0.020195,0.023129,0.025956,0.027208,0.029173,0.031187,0.03146,0.036205,0.036501
2021/5/11,0.018541,0.020261,0.023078,0.025731,0.027232,0.02915,0.031212,0.03138,0.036127,0.036426
2021/5/12,0.01868,0.020303,0.022974,0.025981,0.027213,0.029229,0.031062,0.03131,0.036055,0.036351
2021/5/13,0.019128,0.020491,0.023286,0.026181,0.027418,0.029427,0.031062,0.031366,0.036095,0.036376
2021/5/14,0.018842,0.020632,0.0233,0.026181,0.027475,0.029367,0.030901,0.031422,0.03611,0.036351
2021/5/17,0.018497,0.021001,0.023504,0.026383,0.027768,0.029591,0.030906,0.031524,0.036173,0.036376
2021/5/18,0.018845,0.021177,0.023532,0.026333,0.027722,0.029515,0.030808,0.031457,0.036102,0.036301
2021/5/19,0.018834,0.021163,0.023506,0.026133,0.027526,0.02929,0.030585,0.031298,0.035935,0.036126
2021/5/20,0.01851,0.021229,0.023485,0.025883,0.027307,0.029016,0.030386,0.031001,0.035687,0.035926
2021/5/21,0.018218,0.020995,0.023272,0.025733,0.027217,0.028919,0.030238,0.030876,0.035575,0.035826
2021/5/24,0.018454,0.021075,0.023418,0.026031,0.027363,0.028994,0.030316,0.03085,0.03555,0.035801
2021/5/25,0.019022,0.021094,0.023468,0.026164,0.027378,0.028993,0.030317,0.03085,0.035525,0.035751
2021/5/26,0.019042,0.021008,0.023413,0.026046,0.027285,0.028925,0.030238,0.0306,0.035363,0.035651
2021/5/27,0.019148,0.021017,0.023463,0.026205,0.027466,0.029131,0.030436,0.030725,0.035488,0.035776
2021/5/28,0.018953,0.021065,0.0241,0.026355,0.027648,0.029311,0.030585,0.030825,0.03555,0.035801
2021/5/31,0.018864,0.021124,0.024112,0.026578,0.027487,0.029245,0.030355,0.03045,0.035288,0.035652
2021/6/1,0.018343,0.020929,0.023725,0.026493,0.027475,0.029193,0.030257,0.0304,0.035238,0.035602
2021/6/2,0.018507,0.020912,0.023804,0.026695,0.027612,0.029453,0.030484,0.03065,0.035463,0.035802
2021/6/3,0.018511,0.020532,0.023663,0.02661,0.027609,0.02935,0.030408,0.03055,0.035376,0.035727
2021/6/4,0.018477,0.020693,0.023934,0.026921,0.028087,0.029746,0.030807,0.030925,0.035701,0.036002
2021/6/7,0.018663,0.021065,0.024116,0.027245,0.028421,0.029943,0.03103,0.0311,0.035926,0.036277
2021/6/8,0.018686,0.021161,0.024133,0.027252,0.028453,0.03,0.0311,0.0311,0.035925,0.036275
2021/6/9,0.019276,0.021471,0.024203,0.027525,0.028453,0.029883,0.030957,0.03105,0.035912,0.0363
2021/6/10,0.018917,0.021209,0.02424,0.027421,0.028266,0.029827,0.031,0.031,0.035875,0.036275
2021/6/11,0.019119,0.021559,0.024459,0.027493,0.028485,0.030085,0.031229,0.031275,0.036187,0.036625
2021/6/15,0.018649,0.021538,0.024699,0.027507,0.028466,0.030044,0.0312,0.031176,0.036125,0.036601
2021/6/16,0.01867,0.021679,0.024945,0.027548,0.02849,0.030101,0.0313,0.031301,0.036025,0.036829
2021/6/17,0.019486,0.022023,0.025272,0.027539,0.028548,0.030236,0.0314,0.031401,0.035925,0.037305
2021/6/18,0.019568,0.021998,0.025274,0.027333,0.028406,0.029867,0.031109,0.031202,0.035647,0.036948
2021/6/21,0.019519,0.021993,0.025202,0.0272,0.028192,0.029615,0.030815,0.030953,0.035385,0.036674
2021/6/22,0.019658,0.02201,0.025252,0.0272,0.028089,0.029598,0.030763,0.030877,0.035285,0.036625
2021/6/23,0.019509,0.021912,0.025012,0.026949,0.02786,0.029514,0.030671,0.030853,0.035185,0.036551
2021/6/24,0.019661,0.021948,0.02469,0.026776,0.027675,0.029489,0.030714,0.030828,0.035172,0.036552
2021/6/25,0.019151,0.021855,0.024437,0.026655,0.027614,0.029506,0.030783,0.030827,0.035122,0.036502
2021/6/28,0.019109,0.021904,0.024705,0.026699,0.027935,0.029708,0.030999,0.030903,0.035197,0.03668
2021/6/29,0.019122,0.022397,0.024564,0.026728,0.027902,0.029579,0.030974,0.030853,0.035097,0.036581
2021/6/30,0.018831,0.022161,0.024293,0.026608,0.027781,0.029516,0.030949,0.030778,0.035022,0.036582
2021/7/1,0.018732,0.022036,0.024189,0.026597,0.027789,0.029601,0.030999,0.030878,0.035097,0.036657
2021/7/2,0.018638,0.021945,0.023994,0.026518,0.027722,0.029504,0.030949,0.030803,0.035059,0.036656
2021/7/5,0.01839,0.02148,0.024136,0.026306,0.027685,0.029489,0.030849,0.030754,0.034948,0.036484
2021/7/6,0.01823,0.02148,0.024092,0.026351,0.027708,0.02957,0.030875,0.030854,0.035022,0.036531
2021/7/7,0.018104,0.021147,0.02401,0.026366,0.027616,0.029353,0.0306,0.030554,0.03471,0.036207
2021/7/8,0.01757,0.020593,0.023223,0.025605,0.027108,0.02866,0.02985,0.02983,0.034009,0.035529
2021/7/9,0.018171,0.020607,0.023474,0.025764,0.027377,0.028888,0.030125,0.030105,0.034271,0.035778
2021/7/12,0.018149,0.019897,0.023175,0.025156,0.026635,0.027888,0.029404,0.029431,0.033775,0.035282
2021/7/13,0.018536,0.019867,0.022958,0.025228,0.026377,0.027815,0.029229,0.029256,0.0336,0.035107
2021/7/14,0.018144,0.019879,0.022782,0.025114,0.026466,0.027796,0.029375,0.029356,0.033652,0.035159
2021/7/15,0.018603,0.019911,0.022927,0.025195,0.026398,0.028155,0.029508,0.029556,0.033854,0.035361
2021/7/16,0.018429,0.019542,0.022719,0.025079,0.026301,0.027879,0.029404,0.029432,0.033756,0.035263
2021/7/19,0.018192,0.019272,0.022629,0.025088,0.026227,0.027701,0.029413,0.029483,0.033782,0.035289
2021/7/20,0.018247,0.019068,0.022143,0.024948,0.025959,0.027504,0.029188,0.029258,0.033607,0.035114
2021/7/21,0.018398,0.019417,0.021833,0.024904,0.025817,0.027473,0.029092,0.029184,0.033507,0.035015
2021/7/22,0.018364,0.0196,0.021551,0.024958,0.025893,0.027543,0.029213,0.029284,0.033557,0.035065
2021/7/23,0.018122,0.0196,0.021119,0.024727,0.025586,0.027426,0.029064,0.029134,0.033382,0.034891
2021/7/26,0.017663,0.019599,0.021337,0.024299,0.025327,0.027079,0.028568,0.028711,0.033033,0.034542
2021/7/27,0.017455,0.019696,0.022109,0.024618,0.025712,0.027328,0.029039,0.02911,0.033358,0.034867
2021/7/28,0.017727,0.019999,0.022135,0.025065,0.026161,0.027438,0.029179,0.029312,0.033508,0.035018
2021/7/29,0.017526,0.0199,0.021621,0.024927,0.025777,0.027192,0.028725,0.02884,0.033283,0.034793
2021/7/30,0.017614,0.019696,0.021346,0.02452,0.025355,0.026872,0.028229,0.028363,0.032933,0.034444
2021/8/2,0.017973,0.019589,0.021281,0.024332,0.025162,0.026515,0.02818,0.028212,0.032606,0.034117
2021/8/3,0.017837,0.019443,0.021272,0.024532,0.025442,0.026622,0.028326,0.028337,0.032682,0.034144
2021/8/4,0.018412,0.019684,0.021448,0.024849,0.025628,0.026738,0.028305,0.028338,0.032657,0.034093
2021/8/5,0.018327,0.01969,0.021494,0.02456,0.025567,0.026614,0.028027,0.027988,0.03232,0.033769
2021/8/6,0.018548,0.019689,0.021514,0.02466,0.025536,0.026631,0.02815,0.028139,0.03242,0.033818
2021/8/9,0.01884,0.01989,0.022054,0.025218,0.026004,0.027131,0.0286,0.028615,0.032833,0.034167
2021/8/10,0.019041,0.019844,0.021843,0.025297,0.025846,0.027157,0.028711,0.028766,0.032923,0.034268
2021/8/11,0.019109,0.019982,0.02194,0.0254,0.025995,0.027382,0.028874,0.028841,0.032948,0.034293
2021/8/12,0.019121,0.020052,0.021934,0.025215,0.025748,0.027082,0.028599,0.028566,0.032774,0.03412
2021/8/13,0.019073,0.02,0.022209,0.025303,0.025908,0.027152,0.028849,0.028792,0.032998,0.034344
2021/8/16,0.018761,0.019888,0.022233,0.025353,0.025977,0.027433,0.028998,0.028943,0.033099,0.034445
2021/8/17,0.018846,0.019955,0.022164,0.025257,0.025878,0.02731,0.028873,0.028819,0.032974,0.03432
2021/8/18,0.019083,0.019523,0.022252,0.024923,0.025593,0.027012,0.028499,0.028494,0.032674,0.034021
2021/8/19,0.019322,0.019523,0.02238,0.02486,0.025572,0.026888,0.028424,0.028395,0.032624,0.033971
2021/8/20,0.019311,0.019583,0.022682,0.025005,0.025711,0.027066,0.028573,0.02852,0.032674,0.034022
2021/8/23,0.019558,0.019788,0.023024,0.025001,0.025764,0.027223,0.028723,0.028672,0.03275,0.034098
2021/8/24,0.0199,0.019801,0.022947,0.024935,0.025655,0.027049,0.028598,0.028522,0.03265,0.033998
2021/8/25,0.020699,0.020501,0.022995,0.024954,0.025654,0.026975,0.028598,0.028547,0.032675,0.034024
2021/8/26,0.0208,0.020801,0.023247,0.025141,0.025801,0.02733,0.028898,0.028848,0.032899,0.034249
2021/8/27,0.020719,0.020806,0.023235,0.025012,0.025635,0.027132,0.028797,0.028698,0.032799,0.034149
2021/8/30,0.020763,0.020908,0.023125,0.024897,0.025551,0.026937,0.028597,0.028505,0.0327,0.03405
2021/8/31,0.020703,0.020899,0.023105,0.02491,0.025547,0.026811,0.028522,0.02845,0.032677,0.034027
2021/9/1,0.0209,0.020901,0.022911,0.024738,0.02531,0.026466,0.028273,0.028226,0.032526,0.033876
2021/9/2,0.020827,0.021,0.022993,0.024779,0.025332,0.026564,0.028323,0.028301,0.032551,0.033901
2021/9/3,0.020579,0.021,0.023122,0.024774,0.025051,0.026625,0.028348,0.028327,0.032601,0.033952
2021/9/6,0.020227,0.021074,0.023096,0.024978,0.025356,0.026674,0.028398,0.028354,0.032615,0.033952
2021/9/7,0.020302,0.021601,0.023146,0.025175,0.025608,0.026901,0.028623,0.028604,0.032827,0.034126
2021/9/8,0.020864,0.0222,0.023246,0.025241,0.025659,0.027005,0.028699,0.028705,0.032877,0.034176
2021/9/9,0.020743,0.022258,0.023531,0.025195,0.025713,0.027005,0.028724,0.02873,0.032915,0.034227
2021/9/10,0.020528,0.02245,0.023666,0.025082,0.025715,0.027058,0.028673,0.028656,0.032865,0.034177
2021/9/13,0.020633,0.022627,0.023822,0.025381,0.025818,0.027424,0.028899,0.028908,0.033001,0.034313
2021/9/14,0.020965,0.022943,0.02404,0.025385,0.025869,0.027372,0.028825,0.028858,0.032991,0.034303
2021/9/15,0.020919,0.022957,0.024028,0.025509,0.026126,0.027572,0.028975,0.029009,0.033041,0.034354
2021/9/16,0.021019,0.023001,0.024025,0.025517,0.026,0.027422,0.02878,0.028885,0.032942,0.03428
2021/9/17,0.020916,0.023049,0.023978,0.025185,0.025829,0.027328,0.028698,0.028785,0.03289,0.034278
2021/9/18,0.02078,0.022913,0.023912,0.025222,0.025844,0.027226,0.028625,0.028717,0.032834,0.034234
2021/9/22,0.01984,0.022848,0.023325,0.02521,0.025632,0.027139,0.028497,0.028639,0.032758,0.03416
2021/9/23,0.019926,0.022917,0.023385,0.025121,0.025534,0.027041,0.028412,0.028565,0.032701,0.034121
2021/9/24,0.020335,0.022935,0.023828,0.025109,0.025426,0.027205,0.028521,0.028719,0.03281,0.034184
2021/9/26,0.020309,0.022877,0.023686,0.02511,0.025413,0.02716,0.02858,0.028797,0.032874,0.034237
2021/9/27,0.020098,0.022919,0.023997,0.025114,0.025434,0.027213,0.028588,0.028825,0.032874,0.034209
2021/9/28,0.020167,0.022915,0.023741,0.025174,0.025453,0.027268,0.028607,0.028769,0.032861,0.034239
2021/9/29,0.019946,0.022919,0.023571,0.025031,0.025248,0.027071,0.028465,0.028646,0.032736,0.034112
2021/9/30,0.019562,0.021997,0.023327,0.024912,0.025122,0.027134,0.02854,0.028776,0.032863,0.034237
2021/10/8,0.018119,0.022006,0.02344,0.025225,0.025453,0.027429,0.028894,0.029131,0.033041,0.034414
2021/10/9,0.018233,0.022226,0.023252,0.02524,0.025421,0.027485,0.028911,0.029186,0.033093,0.034465
2021/10/11,0.018405,0.022301,0.02349,0.025555,0.025838,0.027895,0.029379,0.02958,0.033443,0.034815
2021/10/12,0.018239,0.022305,0.023467,0.025589,0.025986,0.027994,0.029438,0.029657,0.033557,0.034967
2021/10/13,0.01829,0.022435,0.023401,0.025764,0.026284,0.028005,0.029412,0.029578,0.033532,0.034997
2021/10/14,0.018258,0.022535,0.023325,0.025794,0.026406,0.02805,0.02938,0.029581,0.033558,0.035046
2021/10/15,0.01835,0.022585,0.023361,0.025847,0.026459,0.028155,0.029464,0.029683,0.033718,0.035265
2021/10/18,0.018563,0.022935,0.023727,0.026585,0.027337,0.028908,0.0305,0.030426,0.034411,0.035957
2021/10/19,0.019045,0.022702,0.023771,0.026467,0.027126,0.028763,0.03025,0.030102,0.033854,0.0354
2021/10/20,0.021286,0.022448,0.023819,0.02627,0.026869,0.028625,0.030175,0.029977,0.033717,0.035251
2021/10/21,0.021934,0.022701,0.023574,0.025891,0.026525,0.028359,0.0299,0.029702,0.033505,0.035101
2021/10/22,0.022305,0.0227,0.023475,0.02592,0.026555,0.028496,0.030075,0.029953,0.033681,0.035277
2021/10/25,0.022105,0.0227,0.023438,0.025848,0.026616,0.028526,0.030125,0.029879,0.033764,0.035328
2021/10/26,0.022216,0.0226,0.023425,0.025803,0.026625,0.028396,0.030125,0.02978,0.033689,0.035253
2021/10/27,0.02228,0.0233,0.023375,0.025814,0.026742,0.02847,0.03015,0.029781,0.033664,0.035228
2021/10/28,0.022413,0.023399,0.023375,0.025795,0.026718,0.028365,0.03,0.029682,0.033465,0.035029
2021/10/29,0.022516,0.023597,0.0231,0.025858,0.026856,0.028438,0.030075,0.029732,0.033416,0.03498
2021/11/1,0.022408,0.023494,0.023151,0.025724,0.026684,0.028134,0.029775,0.029435,0.03308,0.034606
2021/11/2,0.022421,0.023392,0.023051,0.025627,0.026436,0.027831,0.0295,0.029259,0.033001,0.03443
2021/11/3,0.023024,0.023293,0.023001,0.025586,0.026568,0.027986,0.029575,0.029385,0.033127,0.034556
2021/11/4,0.023024,0.023097,0.023002,0.025489,0.026382,0.027759,0.029375,0.029261,0.03299,0.034407
2021/11/5,0.022974,0.023091,0.022852,0.025189,0.026111,0.027299,0.02905,0.028911,0.032665,0.034107
2021/11/8,0.022874,0.023085,0.022804,0.025209,0.026206,0.02741,0.029199,0.029013,0.032766,0.034208
2021/11/9,0.022614,0.0235,0.022905,0.025262,0.02623,0.02749,0.029199,0.028988,0.032754,0.034209
2021/11/10,0.02274,0.023499,0.022906,0.02535,0.026248,0.027547,0.029299,0.029139,0.032854,0.034309
2021/11/11,0.022726,0.023398,0.022907,0.025378,0.026424,0.027698,0.029425,0.029365,0.033103,0.034558
2021/11/12,0.022792,0.023396,0.022759,0.025366,0.026373,0.027705,0.0294,0.029391,0.033104,0.034535
2021/11/15,0.022672,0.023291,0.022737,0.025303,0.026129,0.02757,0.029225,0.029269,0.032943,0.034335
2021/11/16,0.022698,0.022994,0.022688,0.025232,0.026056,0.027499,0.0292,0.029244,0.032931,0.034336
2021/11/17,0.023,0.022996,0.022814,0.02523,0.026118,0.027551,0.029225,0.029295,0.032982,0.034386
2021/11/18,0.022859,0.022992,0.022715,0.025189,0.02607,0.027442,0.02903,0.029146,0.032833,0.034237
2021/11/19,0.022656,0.022988,0.022618,0.025281,0.026149,0.027608,0.02925,0.029302,0.032908,0.034312
2021/11/22,0.022486,0.022977,0.022523,0.025117,0.025981,0.027443,0.029124,0.028876,0.032784,0.034188
2021/11/23,0.022802,0.022832,0.0225,0.025152,0.026067,0.027464,0.029124,0.028875,0.032835,0.034239
2021/11/24,0.022725,0.022725,0.022426,0.024998,0.025768,0.02714,0.028874,0.0286,0.03256,0.033964
2021/11/25,0.02275,0.02275,0.022477,0.024947,0.025794,0.027087,0.028854,0.02855,0.032548,0.03399
2021/11/26,0.022606,0.02265,0.022427,0.024739,0.025549,0.026781,0.028524,0.0282,0.032236,0.033716
2021/11/29,0.0228,0.022844,0.02246,0.024913,0.025703,0.026854,0.028573,0.02825,0.032262,0.033716
2021/11/30,0.022822,0.022934,0.022463,0.025028,0.025864,0.02692,0.028598,0.02825,0.032267,0.033727
2021/12/1,0.0228,0.0228,0.022443,0.025144,0.025999,0.027129,0.028748,0.028401,0.032357,0.033817
2021/12/2,0.02285,0.02285,0.022446,0.025206,0.026148,0.027443,0.028898,0.028601,0.032482,0.033943
2021/12/3,0.02285,0.02285,0.02255,0.025364,0.02624,0.027573,0.028998,0.028701,0.032545,0.033968
2021/12/6,0.022602,0.022691,0.022452,0.024951,0.025842,0.027015,0.028498,0.028176,0.032096,0.033595
2021/12/7,0.0229,0.022697,0.02251,0.025249,0.02603,0.027301,0.028773,0.028451,0.032221,0.03372
